issue_date,province_id,lead,probability,base_rate,y_obs
2024-02-24,58,3,0.594636,0.124794,0.0
2024-02-24,58,4,0.604903,0.124874,0.0
2024-02-24,58,5,0.596269,0.124496,1.0
2024-02-24,58,6,0.615624,0.124209,1.0
2024-01-30,59,2,0.269733,0.121331,0.0
2024-01-30,59,3,0.329746,0.121043,0.0
2024-01-30,59,4,0.297319,0.121121,1.0
2024-01-30,59,5,0.317976,0.120649,1.0
2024-01-30,59,6,0.3456,0.120084,0.0
2024-01-31,59,2,0.291025,0.121331,0.0
2024-01-31,59,3,0.346833,0.121043,0.0
2024-01-31,59,4,0.314357,0.121121,1.0
2024-01-31,59,5,0.342173,0.120649,1.0
2024-01-31,59,6,0.355617,0.120084,0.0
2024-02-01,59,2,0.282712,0.121331,0.0
2024-02-01,59,3,0.331008,0.121043,0.0
2024-02-01,59,4,0.297497,0.121121,1.0
2024-02-01,59,5,0.318005,0.120649,1.0
2024-02-01,59,6,0.334041,0.120084,0.0
2024-02-02,59,2,0.302543,0.121331,0.0
2024-02-02,59,3,0.343662,0.121043,0.0
2024-02-02,59,4,0.316857,0.121121,1.0
2024-02-02,59,5,0.335987,0.120649,0.0
2024-02-02,59,6,0.352515,0.120084,0.0
2024-02-03,59,2,0.32227,0.121331,0.0
2024-02-03,59,3,0.357098,0.121043,0.0
2024-02-03,59,4,0.335323,0.121121,1.0
2024-02-03,59,5,0.356473,0.120649,0.0
2024-02-03,59,6,0.368299,0.120084,0.0
2024-02-04,59,2,0.330397,0.121331,0.0
2024-02-04,59,3,0.368998,0.121043,0.0
2024-02-04,59,4,0.344543,0.121121,1.0
2024-02-04,59,5,0.365662,0.120649,0.0
2024-02-04,59,6,0.379697,0.120084,0.0
2024-02-05,59,2,0.374111,0.121331,0.0
2024-02-05,59,3,0.420406,0.121043,0.0
2024-02-05,59,4,0.391848,0.121121,1.0
2024-02-05,59,5,0.40482,0.120649,0.0
2024-02-05,59,6,0.419301,0.120084,0.0
2024-02-06,59,2,0.366499,0.121331,0.0
2024-02-06,59,3,0.42472,0.121043,1.0
2024-02-06,59,4,0.383656,0.121121,1.0
2024-02-06,59,5,0.387491,0.120649,0.0
2024-02-06,59,6,0.417704,0.120084,0.0
2024-02-07,59,2,0.353693,0.121331,0.0
2024-02-07,59,3,0.428317,0.121043,1.0
2024-02-07,59,4,0.429331,0.121121,1.0
2024-02-07,59,5,0.420741,0.120649,0.0
2024-02-07,59,6,0.442055,0.120084,0.0
2024-02-08,59,2,0.354534,0.121331,0.0
2024-02-08,59,3,0.418892,0.121043,1.0
2024-02-08,59,4,0.425745,0.121121,1.0
2024-02-08,59,5,0.40927,0.120649,0.0
2024-02-08,59,6,0.439481,0.120084,0.0
2024-02-09,59,2,0.387386,0.121331,0.0
2024-02-09,59,3,0.422922,0.121043,1.0
2024-02-09,59,4,0.401501,0.121121,0.0
2024-02-09,59,5,0.392699,0.120649,0.0
2024-02-09,59,6,0.43724,0.120084,0.0
2024-02-10,59,2,0.34704,0.121331,0.0
2024-02-10,59,3,0.396799,0.121043,1.0
2024-02-10,59,4,0.384517,0.121121,0.0
2024-02-10,59,5,0.372099,0.120649,0.0
2024-02-10,59,6,0.440312,0.120084,0.0
2024-02-11,59,2,0.305311,0.121331,0.0
2024-02-11,59,3,0.365611,0.121043,1.0
2024-02-11,59,4,0.353129,0.121121,0.0
2024-02-11,59,5,0.347082,0.120649,0.0
2024-02-11,59,6,0.409816,0.120084,0.0
2024-02-12,59,2,0.278399,0.121331,0.0
2024-02-12,59,3,0.325073,0.121043,1.0
2024-02-12,59,4,0.313414,0.121121,0.0
2024-02-12,59,5,0.310484,0.120649,0.0
2024-02-12,59,6,0.373402,0.120084,1.0
2024-02-13,59,2,0.296738,0.121331,1.0
2024-02-13,59,3,0.337932,0.121043,1.0
2024-02-13,59,4,0.32262,0.121121,0.0
2024-02-13,59,5,0.330275,0.120649,0.0
2024-02-13,59,6,0.369844,0.120084,1.0
2024-02-14,59,2,0.309337,0.121331,1.0
2024-02-14,59,3,0.352021,0.121043,1.0
2024-02-14,59,4,0.330159,0.121121,0.0
2024-02-14,59,5,0.345631,0.120649,0.0
2024-02-14,59,6,0.370736,0.120084,1.0
2024-02-15,59,2,0.314933,0.121331,1.0
2024-02-15,59,3,0.349562,0.121043,1.0
2024-02-15,59,4,0.327622,0.121121,0.0
2024-02-15,59,5,0.340851,0.120649,0.0
2024-02-15,59,6,0.363929,0.120084,1.0
2024-02-16,59,2,0.317691,0.121331,1.0
2024-02-16,59,3,0.340744,0.121043,0.0
2024-02-16,59,4,0.324537,0.121121,0.0
2024-02-16,59,5,0.333136,0.120649,0.0
2024-02-16,59,6,0.359576,0.120084,1.0
2024-02-17,59,2,0.314279,0.121331,1.0
2024-02-17,59,3,0.334711,0.121043,0.0
2024-02-17,59,4,0.3215,0.121121,0.0
2024-02-17,59,5,0.327478,0.120649,0.0
2024-02-17,59,6,0.363377,0.120084,1.0
2024-02-18,59,2,0.3129,0.121331,1.0
2024-02-18,59,3,0.330266,0.121043,0.0
2024-02-18,59,4,0.320331,0.121121,0.0
2024-02-18,59,5,0.324849,0.120649,0.0
2024-02-18,59,6,0.367045,0.120084,1.0
2024-02-19,59,2,0.314296,0.121331,1.0
2024-02-19,59,3,0.325769,0.121043,0.0
2024-02-19,59,4,0.292332,0.121121,0.0
2024-02-19,59,5,0.311823,0.120649,1.0
2024-02-19,59,6,0.364533,0.120084,1.0
2024-02-20,59,2,0.320615,0.121331,1.0
2024-02-20,59,3,0.327293,0.121043,0.0
2024-02-20,59,4,0.291556,0.121121,0.0
2024-02-20,59,5,0.317269,0.120649,1.0
2024-02-20,59,6,0.35862,0.120084,1.0
2024-02-21,59,2,0.285944,0.121331,1.0
2024-02-21,59,3,0.325123,0.121043,0.0
2024-02-21,59,4,0.386181,0.121121,0.0
2024-02-21,59,5,0.39376,0.120649,1.0
2024-02-21,59,6,0.404696,0.120084,1.0
2024-02-22,59,2,0.300478,0.121331,1.0
2024-02-22,59,3,0.326027,0.121043,0.0
2024-02-22,59,4,0.352324,0.121121,0.0
2024-02-22,59,5,0.350516,0.120649,1.0
2024-02-22,59,6,0.379395,0.120084,0.0
2024-02-23,59,2,0.305137,0.121331,0.0
2024-02-23,59,3,0.331547,0.121043,0.0
2024-02-23,59,4,0.358232,0.121121,0.0
2024-02-23,59,5,0.359507,0.120649,1.0
2024-02-23,59,6,0.385246,0.120084,0.0
2024-02-24,59,2,0.320941,0.121331,0.0
2024-02-24,59,3,0.32779,0.121043,0.0
2024-02-24,59,4,0.319721,0.121121,0.0
2024-02-24,59,5,0.328183,0.120649,1.0
2024-02-24,59,6,0.370328,0.120084,0.0
2024-01-30,60,2,0.317053,0.122154,0.0
2024-01-30,60,3,0.377294,0.121958,0.0
2024-01-30,60,4,0.336245,0.122036,1.0
2024-01-30,60,5,0.362474,0.121565,1.0
2024-01-30,60,6,0.384646,0.121001,0.0
2024-01-31,60,2,0.343686,0.122154,0.0
2024-01-31,60,3,0.397782,0.121958,0.0
2024-01-31,60,4,0.355337,0.122036,1.0
2024-01-31,60,5,0.382866,0.121565,1.0
2024-01-31,60,6,0.397971,0.121001,0.0
2024-02-01,60,2,0.338003,0.122154,0.0
2024-02-01,60,3,0.384051,0.121958,0.0
2024-02-01,60,4,0.340849,0.122036,1.0
2024-02-01,60,5,0.360444,0.121565,1.0
2024-02-01,60,6,0.379931,0.121001,0.0
2024-02-02,60,2,0.357914,0.122154,0.0
2024-02-02,60,3,0.395948,0.121958,0.0
2024-02-02,60,4,0.361177,0.122036,1.0
2024-02-02,60,5,0.379001,0.121565,0.0
2024-02-02,60,6,0.401004,0.121001,0.0
2024-02-03,60,2,0.43005,0.122154,0.0
2024-02-03,60,3,0.460819,0.121958,0.0
2024-02-03,60,4,0.434515,0.122036,1.0
2024-02-03,60,5,0.454919,0.121565,0.0
2024-02-03,60,6,0.455861,0.121001,0.0
2024-02-04,60,2,0.485867,0.122154,0.0
2024-02-04,60,3,0.521835,0.121958,0.0
2024-02-04,60,4,0.495986,0.122036,1.0
2024-02-04,60,5,0.510111,0.121565,0.0
2024-02-04,60,6,0.507056,0.121001,0.0
2024-02-05,60,2,0.503152,0.122154,0.0
2024-02-05,60,3,0.516592,0.121958,0.0
2024-02-05,60,4,0.473421,0.122036,1.0
2024-02-05,60,5,0.475682,0.121565,0.0
2024-02-05,60,6,0.469884,0.121001,0.0
2024-02-06,60,2,0.538333,0.122154,0.0
2024-02-06,60,3,0.565457,0.121958,1.0
2024-02-06,60,4,0.511051,0.122036,1.0
2024-02-06,60,5,0.496836,0.121565,0.0
2024-02-06,60,6,0.500409,0.121001,0.0
2024-02-07,60,2,0.56475,0.122154,0.0
2024-02-07,60,3,0.610241,0.121958,1.0
2024-02-07,60,4,0.601672,0.122036,1.0
2024-02-07,60,5,0.565889,0.121565,0.0
2024-02-07,60,6,0.558725,0.121001,0.0
2024-02-08,60,2,0.589069,0.122154,0.0
2024-02-08,60,3,0.651347,0.121958,1.0
2024-02-08,60,4,0.66169,0.122036,1.0
2024-02-08,60,5,0.620726,0.121565,0.0
2024-02-08,60,6,0.629877,0.121001,0.0
2024-02-09,60,2,0.621493,0.122154,0.0
2024-02-09,60,3,0.653628,0.121958,1.0
2024-02-09,60,4,0.638179,0.122036,0.0
2024-02-09,60,5,0.605617,0.121565,0.0
2024-02-09,60,6,0.62773,0.121001,0.0
2024-02-10,60,2,0.51921,0.122154,0.0
2024-02-10,60,3,0.573118,0.121958,1.0
2024-02-10,60,4,0.561127,0.122036,0.0
2024-02-10,60,5,0.528908,0.121565,0.0
2024-02-10,60,6,0.584175,0.121001,0.0
2024-02-11,60,2,0.462547,0.122154,0.0
2024-02-11,60,3,0.515496,0.121958,1.0
2024-02-11,60,4,0.498202,0.122036,0.0
2024-02-11,60,5,0.471746,0.121565,0.0
2024-02-11,60,6,0.535461,0.121001,0.0
2024-02-12,60,2,0.422169,0.122154,0.0
2024-02-12,60,3,0.463983,0.121958,1.0
2024-02-12,60,4,0.448902,0.122036,0.0
2024-02-12,60,5,0.43129,0.121565,0.0
2024-02-12,60,6,0.495309,0.121001,1.0
2024-02-13,60,2,0.396044,0.122154,1.0
2024-02-13,60,3,0.429219,0.121958,1.0
2024-02-13,60,4,0.408434,0.122036,0.0
2024-02-13,60,5,0.412246,0.121565,0.0
2024-02-13,60,6,0.45341,0.121001,1.0
2024-02-14,60,2,0.361743,0.122154,1.0
2024-02-14,60,3,0.395274,0.121958,1.0
2024-02-14,60,4,0.365632,0.122036,0.0
2024-02-14,60,5,0.382194,0.121565,0.0
2024-02-14,60,6,0.416484,0.121001,1.0
2024-02-15,60,2,0.364737,0.122154,1.0
2024-02-15,60,3,0.390486,0.121958,1.0
2024-02-15,60,4,0.360288,0.122036,0.0
2024-02-15,60,5,0.374561,0.121565,0.0
2024-02-15,60,6,0.40691,0.121001,1.0
2024-02-16,60,2,0.361475,0.122154,1.0
2024-02-16,60,3,0.376569,0.121958,0.0
2024-02-16,60,4,0.35215,0.122036,0.0
2024-02-16,60,5,0.360464,0.121565,0.0
2024-02-16,60,6,0.399175,0.121001,1.0
2024-02-17,60,2,0.355406,0.122154,1.0
2024-02-17,60,3,0.368707,0.121958,0.0
2024-02-17,60,4,0.348104,0.122036,0.0
2024-02-17,60,5,0.356451,0.121565,0.0
2024-02-17,60,6,0.402424,0.121001,1.0
2024-02-18,60,2,0.354052,0.122154,1.0
2024-02-18,60,3,0.363971,0.121958,0.0
2024-02-18,60,4,0.346883,0.122036,0.0
2024-02-18,60,5,0.352426,0.121565,0.0
2024-02-18,60,6,0.406623,0.121001,1.0
2024-02-19,60,2,0.356407,0.122154,1.0
2024-02-19,60,3,0.359761,0.121958,0.0
2024-02-19,60,4,0.318519,0.122036,0.0
2024-02-19,60,5,0.340103,0.121565,1.0
2024-02-19,60,6,0.404731,0.121001,1.0
2024-02-20,60,2,0.360773,0.122154,1.0
2024-02-20,60,3,0.359417,0.121958,0.0
2024-02-20,60,4,0.316788,0.122036,0.0
2024-02-20,60,5,0.344873,0.121565,1.0
2024-02-20,60,6,0.398899,0.121001,1.0
2024-02-21,60,2,0.323618,0.122154,1.0
2024-02-21,60,3,0.356834,0.121958,0.0
2024-02-21,60,4,0.415092,0.122036,0.0
2024-02-21,60,5,0.425307,0.121565,1.0
2024-02-21,60,6,0.446493,0.121001,0.0
2024-02-22,60,2,0.338434,0.122154,1.0
2024-02-22,60,3,0.357311,0.121958,0.0
2024-02-22,60,4,0.379829,0.122036,0.0
2024-02-22,60,5,0.380568,0.121565,1.0
2024-02-22,60,6,0.419035,0.121001,0.0
2024-02-23,60,2,0.345183,0.122154,0.0
2024-02-23,60,3,0.364803,0.121958,0.0
2024-02-23,60,4,0.386991,0.122036,0.0
2024-02-23,60,5,0.391118,0.121565,1.0
2024-02-23,60,6,0.423431,0.121001,0.0
2024-02-24,60,2,0.360832,0.122154,0.0
2024-02-24,60,3,0.360407,0.121958,0.0
2024-02-24,60,4,0.345925,0.122036,0.0
2024-02-24,60,5,0.356232,0.121565,1.0
2024-02-24,60,6,0.405471,0.121001,0.0
2024-01-30,61,2,0.257134,0.115205,0.0
2024-01-30,61,3,0.312152,0.115279,0.0
2024-01-30,61,4,0.282691,0.115353,1.0
2024-01-30,61,5,0.303031,0.114877,1.0
2024-01-30,61,6,0.333374,0.114309,0.0
2024-01-31,61,2,0.274145,0.115205,0.0
2024-01-31,61,3,0.325131,0.115279,0.0
2024-01-31,61,4,0.295229,0.115353,1.0
2024-01-31,61,5,0.319557,0.114877,1.0
2024-01-31,61,6,0.341258,0.114309,0.0
2024-02-01,61,2,0.262218,0.115205,0.0
2024-02-01,61,3,0.306711,0.115279,0.0
2024-02-01,61,4,0.276935,0.115353,1.0
2024-02-01,61,5,0.296582,0.114877,0.0
2024-02-01,61,6,0.31903,0.114309,0.0
2024-02-02,61,2,0.279227,0.115205,0.0
2024-02-02,61,3,0.31735,0.115279,0.0
2024-02-02,61,4,0.294734,0.115353,1.0
2024-02-02,61,5,0.315669,0.114877,0.0
2024-02-02,61,6,0.336318,0.114309,0.0
2024-02-03,61,2,0.329791,0.115205,0.0
2024-02-03,61,3,0.366879,0.115279,0.0
2024-02-03,61,4,0.351954,0.115353,1.0
2024-02-03,61,5,0.370333,0.114877,0.0
2024-02-03,61,6,0.384329,0.114309,0.0
2024-02-04,61,2,0.373451,0.115205,0.0
2024-02-04,61,3,0.418525,0.115279,0.0
2024-02-04,61,4,0.403013,0.115353,1.0
2024-02-04,61,5,0.416345,0.114877,0.0
2024-02-04,61,6,0.426449,0.114309,0.0
2024-02-05,61,2,0.393171,0.115205,0.0
2024-02-05,61,3,0.415157,0.115279,0.0
2024-02-05,61,4,0.383045,0.115353,1.0
2024-02-05,61,5,0.389934,0.114877,0.0
2024-02-05,61,6,0.387772,0.114309,0.0
2024-02-06,61,2,0.427985,0.115205,0.0
2024-02-06,61,3,0.463663,0.115279,1.0
2024-02-06,61,4,0.421992,0.115353,1.0
2024-02-06,61,5,0.418274,0.114877,0.0
2024-02-06,61,6,0.420399,0.114309,0.0
2024-02-07,61,2,0.455008,0.115205,0.0
2024-02-07,61,3,0.510237,0.115279,1.0
2024-02-07,61,4,0.515134,0.115353,1.0
2024-02-07,61,5,0.491843,0.114877,0.0
2024-02-07,61,6,0.479496,0.114309,0.0
2024-02-08,61,2,0.502593,0.115205,0.0
2024-02-08,61,3,0.547448,0.115279,1.0
2024-02-08,61,4,0.562838,0.115353,0.0
2024-02-08,61,5,0.531282,0.114877,0.0
2024-02-08,61,6,0.514185,0.114309,0.0
2024-02-09,61,2,0.559878,0.115205,0.0
2024-02-09,61,3,0.603068,0.115279,1.0
2024-02-09,61,4,0.604862,0.115353,0.0
2024-02-09,61,5,0.58256,0.114877,0.0
2024-02-09,61,6,0.588214,0.114309,0.0
2024-02-10,61,2,0.482509,0.115205,0.0
2024-02-10,61,3,0.538474,0.115279,1.0
2024-02-10,61,4,0.54267,0.115353,0.0
2024-02-10,61,5,0.519731,0.114877,0.0
2024-02-10,61,6,0.553101,0.114309,0.0
2024-02-11,61,2,0.410033,0.115205,0.0
2024-02-11,61,3,0.471527,0.115279,1.0
2024-02-11,61,4,0.469864,0.115353,0.0
2024-02-11,61,5,0.452566,0.114877,0.0
2024-02-11,61,6,0.494872,0.114309,0.0
2024-02-12,61,2,0.370594,0.115205,0.0
2024-02-12,61,3,0.421421,0.115279,1.0
2024-02-12,61,4,0.420303,0.115353,0.0
2024-02-12,61,5,0.407443,0.114877,0.0
2024-02-12,61,6,0.453508,0.114309,0.0
2024-02-13,61,2,0.342129,0.115205,1.0
2024-02-13,61,3,0.385381,0.115279,1.0
2024-02-13,61,4,0.378082,0.115353,0.0
2024-02-13,61,5,0.381941,0.114877,0.0
2024-02-13,61,6,0.411752,0.114309,0.0
2024-02-14,61,2,0.311826,0.115205,1.0
2024-02-14,61,3,0.354327,0.115279,1.0
2024-02-14,61,4,0.33804,0.115353,0.0
2024-02-14,61,5,0.354183,0.114877,0.0
2024-02-14,61,6,0.376468,0.114309,0.0
2024-02-15,61,2,0.275546,0.115205,1.0
2024-02-15,61,3,0.307791,0.115279,0.0
2024-02-15,61,4,0.289601,0.115353,0.0
2024-02-15,61,5,0.306219,0.114877,0.0
2024-02-15,61,6,0.334005,0.114309,0.0
2024-02-16,61,2,0.274072,0.115205,1.0
2024-02-16,61,3,0.296457,0.115279,0.0
2024-02-16,61,4,0.284414,0.115353,0.0
2024-02-16,61,5,0.297028,0.114877,0.0
2024-02-16,61,6,0.329462,0.114309,0.0
2024-02-17,61,2,0.274222,0.115205,1.0
2024-02-17,61,3,0.293359,0.115279,0.0
2024-02-17,61,4,0.283837,0.115353,0.0
2024-02-17,61,5,0.297908,0.114877,0.0
2024-02-17,61,6,0.331804,0.114309,0.0
2024-02-18,61,2,0.271362,0.115205,1.0
2024-02-18,61,3,0.288035,0.115279,0.0
2024-02-18,61,4,0.281557,0.115353,0.0
2024-02-18,61,5,0.292524,0.114877,0.0
2024-02-18,61,6,0.334472,0.114309,0.0
2024-02-19,61,2,0.275395,0.115205,1.0
2024-02-19,61,3,0.28604,0.115279,0.0
2024-02-19,61,4,0.257316,0.115353,0.0
2024-02-19,61,5,0.282765,0.114877,0.0
2024-02-19,61,6,0.331393,0.114309,0.0
2024-02-20,61,2,0.272794,0.115205,1.0
2024-02-20,61,3,0.281284,0.115279,0.0
2024-02-20,61,4,0.250579,0.115353,0.0
2024-02-20,61,5,0.275838,0.114877,0.0
2024-02-20,61,6,0.322901,0.114309,0.0
2024-02-21,61,2,0.246926,0.115205,1.0
2024-02-21,61,3,0.283631,0.115279,0.0
2024-02-21,61,4,0.342677,0.115353,0.0
2024-02-21,61,5,0.356118,0.114877,0.0
2024-02-21,61,6,0.366452,0.114309,0.0
2024-02-22,61,2,0.255063,0.115205,0.0
2024-02-22,61,3,0.280553,0.115279,0.0
2024-02-22,61,4,0.306493,0.115353,0.0
2024-02-22,61,5,0.306652,0.114877,0.0
2024-02-22,61,6,0.340598,0.114309,0.0
2024-02-23,61,2,0.259944,0.115205,0.0
2024-02-23,61,3,0.286109,0.115279,0.0
2024-02-23,61,4,0.312314,0.115353,0.0
2024-02-23,61,5,0.315754,0.114877,0.0
2024-02-23,61,6,0.345295,0.114309,0.0
2024-02-24,61,2,0.273035,0.115205,0.0
2024-02-24,61,3,0.281465,0.115279,0.0
2024-02-24,61,4,0.275266,0.115353,0.0
2024-02-24,61,5,0.285589,0.114877,0.0
2024-02-24,61,6,0.328579,0.114309,0.0
2024-01-30,62,2,0.321727,0.108165,0.0
2024-01-30,62,3,0.377933,0.108234,0.0
2024-01-30,62,4,0.330949,0.108304,1.0
2024-01-30,62,5,0.351168,0.108373,1.0
2024-01-30,62,6,0.381066,0.108443,1.0
2024-01-31,62,2,0.32311,0.108165,0.0
2024-01-31,62,3,0.37737,0.108234,0.0
2024-01-31,62,4,0.331563,0.108304,1.0
2024-01-31,62,5,0.352503,0.108373,1.0
2024-01-31,62,6,0.382629,0.108443,1.0
2024-02-01,62,2,0.306903,0.108165,0.0
2024-02-01,62,3,0.354085,0.108234,0.0
2024-02-01,62,4,0.308954,0.108304,1.0
2024-02-01,62,5,0.328511,0.108373,1.0
2024-02-01,62,6,0.354443,0.108443,1.0
2024-02-02,62,2,0.362216,0.108165,0.0
2024-02-02,62,3,0.405445,0.108234,0.0
2024-02-02,62,4,0.370106,0.108304,1.0
2024-02-02,62,5,0.389068,0.108373,1.0
2024-02-02,62,6,0.405048,0.108443,1.0
2024-02-03,62,2,0.367755,0.108165,0.0
2024-02-03,62,3,0.407004,0.108234,1.0
2024-02-03,62,4,0.378146,0.108304,1.0
2024-02-03,62,5,0.396969,0.108373,1.0
2024-02-03,62,6,0.414276,0.108443,0.0
2024-02-04,62,2,0.413565,0.108165,0.0
2024-02-04,62,3,0.459475,0.108234,1.0
2024-02-04,62,4,0.430124,0.108304,1.0
2024-02-04,62,5,0.448379,0.108373,1.0
2024-02-04,62,6,0.453999,0.108443,0.0
2024-02-05,62,2,0.452963,0.108165,0.0
2024-02-05,62,3,0.505954,0.108234,1.0
2024-02-05,62,4,0.473154,0.108304,1.0
2024-02-05,62,5,0.484604,0.108373,1.0
2024-02-05,62,6,0.486684,0.108443,0.0
2024-02-06,62,2,0.459022,0.108165,0.0
2024-02-06,62,3,0.495413,0.108234,1.0
2024-02-06,62,4,0.43986,0.108304,1.0
2024-02-06,62,5,0.441998,0.108373,1.0
2024-02-06,62,6,0.438214,0.108443,0.0
2024-02-07,62,2,0.48865,0.108165,0.0
2024-02-07,62,3,0.543241,0.108234,1.0
2024-02-07,62,4,0.534762,0.108304,1.0
2024-02-07,62,5,0.52028,0.108373,1.0
2024-02-07,62,6,0.496866,0.108443,0.0
2024-02-08,62,2,0.539453,0.108165,0.0
2024-02-08,62,3,0.582059,0.108234,1.0
2024-02-08,62,4,0.58434,0.108304,1.0
2024-02-08,62,5,0.564727,0.108373,1.0
2024-02-08,62,6,0.531359,0.108443,0.0
2024-02-09,62,2,0.568539,0.108165,0.0
2024-02-09,62,3,0.581581,0.108234,1.0
2024-02-09,62,4,0.557064,0.108304,1.0
2024-02-09,62,5,0.54575,0.108373,1.0
2024-02-09,62,6,0.528854,0.108443,0.0
2024-02-10,62,2,0.580139,0.108165,1.0
2024-02-10,62,3,0.628749,0.108234,1.0
2024-02-10,62,4,0.623456,0.108304,1.0
2024-02-10,62,5,0.61232,0.108373,0.0
2024-02-10,62,6,0.61125,0.108443,0.0
2024-02-11,62,2,0.52432,0.108165,1.0
2024-02-11,62,3,0.576491,0.108234,1.0
2024-02-11,62,4,0.565387,0.108304,1.0
2024-02-11,62,5,0.562157,0.108373,0.0
2024-02-11,62,6,0.563263,0.108443,1.0
2024-02-12,62,2,0.485725,0.108165,1.0
2024-02-12,62,3,0.529909,0.108234,1.0
2024-02-12,62,4,0.52001,0.108304,1.0
2024-02-12,62,5,0.520323,0.108373,0.0
2024-02-12,62,6,0.528279,0.108443,1.0
2024-02-13,62,2,0.447329,0.108165,1.0
2024-02-13,62,3,0.488567,0.108234,1.0
2024-02-13,62,4,0.472485,0.108304,1.0
2024-02-13,62,5,0.482755,0.108373,0.0
2024-02-13,62,6,0.488816,0.108443,1.0
2024-02-14,62,2,0.451395,0.108165,1.0
2024-02-14,62,3,0.497819,0.108234,1.0
2024-02-14,62,4,0.475459,0.108304,1.0
2024-02-14,62,5,0.490132,0.108373,0.0
2024-02-14,62,6,0.48982,0.108443,1.0
2024-02-15,62,2,0.449346,0.108165,1.0
2024-02-15,62,3,0.489744,0.108234,1.0
2024-02-15,62,4,0.468447,0.108304,1.0
2024-02-15,62,5,0.479932,0.108373,0.0
2024-02-15,62,6,0.48182,0.108443,1.0
2024-02-16,62,2,0.406585,0.108165,1.0
2024-02-16,62,3,0.433702,0.108234,1.0
2024-02-16,62,4,0.415728,0.108304,1.0
2024-02-16,62,5,0.427633,0.108373,0.0
2024-02-16,62,6,0.44026,0.108443,1.0
2024-02-17,62,2,0.4051,0.108165,1.0
2024-02-17,62,3,0.429067,0.108234,1.0
2024-02-17,62,4,0.412071,0.108304,0.0
2024-02-17,62,5,0.422414,0.108373,0.0
2024-02-17,62,6,0.43813,0.108443,1.0
2024-02-18,62,2,0.404901,0.108165,1.0
2024-02-18,62,3,0.424952,0.108234,1.0
2024-02-18,62,4,0.410909,0.108304,0.0
2024-02-18,62,5,0.421023,0.108373,1.0
2024-02-18,62,6,0.437977,0.108443,1.0
2024-02-19,62,2,0.404588,0.108165,1.0
2024-02-19,62,3,0.418331,0.108234,1.0
2024-02-19,62,4,0.377483,0.108304,0.0
2024-02-19,62,5,0.404461,0.108373,1.0
2024-02-19,62,6,0.431256,0.108443,1.0
2024-02-20,62,2,0.444343,0.108165,1.0
2024-02-20,62,3,0.456947,0.108234,1.0
2024-02-20,62,4,0.415079,0.108304,0.0
2024-02-20,62,5,0.43827,0.108373,1.0
2024-02-20,62,6,0.455597,0.108443,1.0
2024-02-21,62,2,0.407326,0.108165,1.0
2024-02-21,62,3,0.456669,0.108234,1.0
2024-02-21,62,4,0.521969,0.108304,0.0
2024-02-21,62,5,0.525736,0.108373,1.0
2024-02-21,62,6,0.501946,0.108443,0.0
2024-02-22,62,2,0.377929,0.108165,1.0
2024-02-22,62,3,0.409971,0.108234,1.0
2024-02-22,62,4,0.432609,0.108304,0.0
2024-02-22,62,5,0.427979,0.108373,1.0
2024-02-22,62,6,0.435346,0.108443,0.0
2024-02-23,62,2,0.425805,0.108165,1.0
2024-02-23,62,3,0.46056,0.108234,1.0
2024-02-23,62,4,0.48666,0.108304,0.0
2024-02-23,62,5,0.480139,0.108373,1.0
2024-02-23,62,6,0.475073,0.108443,0.0
2024-02-24,62,2,0.44072,0.108165,1.0
2024-02-24,62,3,0.4535,0.108234,0.0
2024-02-24,62,4,0.440282,0.108304,0.0
2024-02-24,62,5,0.441278,0.108373,1.0
2024-02-24,62,6,0.454684,0.108443,0.0
2024-01-30,63,2,0.261684,0.116211,1.0
2024-01-30,63,3,0.32017,0.116285,0.0
2024-01-30,63,4,0.281701,0.11636,0.0
2024-01-30,63,5,0.308645,0.116435,1.0
2024-01-30,63,6,0.331338,0.116509,0.0
2024-01-31,63,2,0.267815,0.116211,1.0
2024-01-31,63,3,0.323971,0.116285,0.0
2024-01-31,63,4,0.285698,0.11636,1.0
2024-01-31,63,5,0.311532,0.116435,1.0
2024-01-31,63,6,0.335417,0.116509,0.0
2024-02-01,63,2,0.252277,0.116211,1.0
2024-02-01,63,3,0.301003,0.116285,0.0
2024-02-01,63,4,0.263241,0.11636,1.0
2024-02-01,63,5,0.285524,0.116435,1.0
2024-02-01,63,6,0.306891,0.116509,0.0
2024-02-02,63,2,0.304825,0.116211,1.0
2024-02-02,63,3,0.350891,0.116285,0.0
2024-02-02,63,4,0.321156,0.11636,1.0
2024-02-02,63,5,0.34269,0.116435,1.0
2024-02-02,63,6,0.355501,0.116509,0.0
2024-02-03,63,2,0.351364,0.116211,0.0
2024-02-03,63,3,0.396333,0.116285,0.0
2024-02-03,63,4,0.374719,0.11636,1.0
2024-02-03,63,5,0.392787,0.116435,0.0
2024-02-03,63,6,0.399167,0.116509,0.0
2024-02-04,63,2,0.374492,0.116211,0.0
2024-02-04,63,3,0.39558,0.116285,0.0
2024-02-04,63,4,0.362618,0.11636,1.0
2024-02-04,63,5,0.381082,0.116435,0.0
2024-02-04,63,6,0.367216,0.116509,0.0
2024-02-05,63,2,0.424463,0.116211,0.0
2024-02-05,63,3,0.449875,0.116285,0.0
2024-02-05,63,4,0.412812,0.11636,1.0
2024-02-05,63,5,0.430368,0.116435,0.0
2024-02-05,63,6,0.402526,0.116509,0.0
